real pred err   user   film
 5.0 4.1 0.9 380.0 2395.0
 5.0 3.9 1.1 2565.0 1124.0
 5.0 3.7 1.3 3784.0 1784.0
 4.0 3.7 0.3 4578.0 1493.0
 4.0 3.8 0.2 5833.0 1513.0
 4.0 2.5 1.5 3942.0 163.0
 5.0 3.5 1.5 1988.0 1449.0
 4.0 3.6 0.4 1890.0 3893.0
 4.0 3.9 0.1 2629.0 100.0
 4.0 3.4 0.6 3053.0 1206.0
 4.0 3.9 0.1 4401.0 2366.0
 3.0 3.0 0.0 3519.0 2089.0
 5.0 3.8 1.2 2544.0 913.0
 3.0 3.1 0.1 3182.0 1302.0
 5.0 3.4 1.6 4280.0 380.0
 4.0 3.9 0.1 771.0 2291.0
 4.0 3.7 0.3 2575.0 2115.0
 4.0 3.4 0.6 3562.0 3264.0
 5.0 4.1 0.9 636.0 1748.0
 2.0 3.8 1.8 4115.0 3251.0
 4.0 3.3 0.7 4280.0 62.0
 4.0 4.1 0.1 5560.0 367.0
 2.0 3.8 1.8 1274.0 2006.0
 2.0 3.0 1.0 3618.0 1317.0
 4.0 3.1 0.9 5575.0 1265.0
 4.0 3.8 0.2 4680.0 1079.0
 3.0 3.0 0.0 587.0 1097.0
 3.0 3.1 0.1 5754.0 543.0
 5.0 3.9 1.1 4758.0 1704.0
 4.0 3.7 0.3 576.0 541.0
 4.0 3.3 0.7 1599.0 252.0
 2.0 3.4 1.4 2727.0 2794.0
 3.0 3.2 0.2 2907.0 2083.0
 2.0 3.9 1.9 4224.0 3545.0
 4.0 4.1 0.1 1061.0 2110.0
 4.0 4.1 0.1 5939.0 2070.0
 3.0 3.5 0.5 2541.0 3846.0
 3.0 3.7 0.7 1068.0 2420.0
 5.0 3.6 1.4 5980.0 2302.0
 3.0 2.4 0.6 1851.0 2605.0
 4.0 3.9 0.1 1057.0 2289.0
 2.0 3.3 1.3 352.0 1686.0
 4.0 3.7 0.3 1628.0 3081.0
 4.0 3.8 0.2 769.0 903.0
 3.0 3.4 0.4 1978.0 1356.0
 4.0 3.5 0.5 2015.0 2728.0
 5.0 3.8 1.2 5795.0 1956.0
 4.0 3.5 0.5 695.0 3071.0
 5.0 3.6 1.4 4028.0 2806.0
 4.0 4.2 0.2 5025.0 527.0
 5.0 3.7 1.3 426.0 3265.0
 4.0 3.8 0.2 342.0 1060.0
 3.0 4.6 1.6 2995.0 858.0
 3.0 2.8 0.2 5268.0 2072.0
 1.0 2.4 1.4 4186.0 405.0
 4.0 4.1 0.1 3539.0 302.0
 4.0 3.8 0.2 4771.0 3422.0
 3.0 3.5 0.5 869.0 3155.0
 4.0 3.7 0.3 498.0 1204.0
 3.0 4.3 1.3 3304.0 848.0
 4.0 3.4 0.6 1904.0 1207.0
 3.0 4.0 1.0 6002.0 1480.0
 4.0 3.8 0.2 5106.0 648.0
 3.0 3.3 0.3 2258.0 2054.0
 4.0 3.5 0.5 4006.0 2393.0
 4.0 3.7 0.3 5047.0 481.0
 2.0 3.0 1.0 4957.0 303.0
 3.0 3.5 0.5 1887.0 3633.0
 2.0 3.3 1.3 1607.0 2712.0
 3.0 3.7 0.7 2896.0 3255.0
 4.0 4.0 0.0 5175.0 3186.0
 4.0 3.4 0.6 5659.0 1590.0
 2.0 3.4 1.4 4322.0 2411.0
 4.0 4.2 0.2 858.0 2916.0
 5.0 3.7 1.3 2025.0 3147.0
 5.0 4.2 0.8 5008.0 3471.0
 4.0 4.1 0.1 2429.0 2797.0
 4.0 3.9 0.1 4932.0 3526.0
 3.0 3.0 0.0 1357.0 3550.0
 5.0 3.6 1.4 550.0 1198.0
 3.0 3.2 0.2 199.0 218.0
 2.0 3.2 1.2 4522.0 3326.0
 4.0 4.1 0.1 3823.0 3082.0
 5.0 3.6 1.4 59.0 913.0
 4.0 2.8 1.2 1851.0 1997.0
 3.0 3.7 0.7 1451.0 1378.0
 5.0 4.2 0.8 1018.0 1221.0
 3.0 4.1 1.1 4731.0 1196.0
 5.0 3.1 1.9 4183.0 593.0
 4.0 4.2 0.2 4779.0 903.0
 1.0 3.1 2.1 5042.0 2628.0
 3.0 3.6 0.6 2304.0 484.0
 3.0 3.3 0.3 3576.0 711.0
 5.0 4.1 0.9 3472.0 1394.0
 1.0 2.7 1.7 5954.0 1556.0
 4.0 4.1 0.1 664.0 3618.0
 4.0 3.7 0.3 2304.0 678.0
 4.0 3.8 0.2 424.0 1272.0
 3.0 2.4 0.6 1010.0 2000.0
 3.0 2.9 0.1 2063.0 344.0
 2.0 3.5 1.5 2355.0 2502.0
 5.0 3.9 1.1 5775.0 3019.0
 4.0 2.4 1.6 3683.0 344.0
 4.0 3.7 0.3 148.0 801.0
 4.0 3.3 0.7 1329.0 440.0
 4.0 3.6 0.4 2743.0 230.0
 3.0 3.8 0.8 4655.0 2566.0
 5.0 3.9 1.1 922.0 3246.0
 5.0 3.8 1.2 2304.0 1036.0
 4.0 4.2 0.2 4277.0 3153.0
 3.0 3.6 0.6 3681.0 44.0
 5.0 4.2 0.8 1623.0 480.0
 4.0 3.0 1.0 3648.0 3761.0
 4.0 3.5 0.5 3499.0 3398.0
 4.0 3.3 0.7 3425.0 2001.0
 4.0 3.8 0.2 5163.0 21.0
 4.0 4.0 0.0 4217.0 11.0
 4.0 3.5 0.5 4472.0 2194.0
 4.0 3.5 0.5 4180.0 909.0
 5.0 3.3 1.7 99.0 2352.0
 2.0 3.6 1.6 5445.0 2115.0
 4.0 3.3 0.7 3499.0 2413.0
 5.0 3.9 1.1 1561.0 1923.0
 3.0 3.0 0.0 3507.0 2409.0
 4.0 2.9 1.1 5950.0 628.0
 4.0 3.6 0.4 3792.0 1371.0
 4.0 2.9 1.1 3411.0 1997.0
 3.0 3.4 0.4 272.0 2369.0
 4.0 3.7 0.3 5553.0 2028.0
 5.0 3.7 1.3 5418.0 446.0
 4.0 3.8 0.2 3118.0 905.0
 3.0 3.7 0.7 1135.0 2532.0
 5.0 3.9 1.1 4033.0 2028.0
 5.0 4.5 0.5 1343.0 1251.0
 3.0 3.0 0.0 1449.0 308.0
 5.0 3.6 1.4 5949.0 441.0
 5.0 3.6 1.4 3246.0 1041.0
 5.0 3.8 1.2 2562.0 22.0
 3.0 3.5 0.5 5185.0 900.0
 3.0 3.3 0.3 4577.0 1008.0
 5.0 3.7 1.3 5441.0 2762.0
 3.0 3.0 0.0 2188.0 1405.0
 4.0 3.1 0.9 4706.0 1721.0
 2.0 2.5 0.5 3411.0 2126.0
 4.0 4.2 0.2 231.0 1748.0
 4.0 3.3 0.7 1778.0 420.0
 4.0 3.9 0.1 3483.0 257.0
 3.0 3.1 0.1 2918.0 832.0
 3.0 3.6 0.6 4656.0 153.0
 3.0 3.8 0.8 823.0 915.0
 3.0 2.8 0.2 3829.0 3249.0
 5.0 4.1 0.9 5482.0 2858.0
 4.0 3.1 0.9 752.0 3481.0
 2.0 3.6 1.6 1680.0 427.0
 1.0 2.9 1.9 5621.0 1302.0
 4.0 3.9 0.1 1345.0 2829.0
 5.0 3.6 1.4 5827.0 3450.0
 5.0 3.7 1.3 2244.0 594.0
 3.0 2.8 0.2 5795.0 2639.0
 1.0 1.9 0.9 3476.0 2516.0
 5.0 3.9 1.1 1916.0 2948.0
 4.0 4.3 0.3 3032.0 647.0
 3.0 3.2 0.2 2541.0 3208.0
 4.0 3.6 0.4 4522.0 1387.0
 3.0 2.7 0.3 4284.0 165.0
 4.0 4.1 0.1 714.0 2694.0
 3.0 3.9 0.9 949.0 788.0
 5.0 4.0 1.0 3539.0 3476.0
 3.0 3.6 0.6 3317.0 1320.0
 3.0 3.8 0.8 5475.0 3370.0
 4.0 3.5 0.5 5271.0 1275.0
 2.0 3.6 1.6 5330.0 1104.0
 5.0 3.5 1.5 5256.0 1957.0
 4.0 3.8 0.2 2350.0 480.0
 4.0 3.3 0.7 5306.0 3408.0
 3.0 4.8 1.8 4626.0 2314.0
 4.0 3.5 0.5 5567.0 3654.0
 3.0 3.3 0.3 5394.0 340.0
 4.0 4.2 0.2 2641.0 778.0
 5.0 3.9 1.1 4745.0 1193.0
 2.0 3.2 1.2 2861.0 1513.0
 3.0 3.6 0.6 95.0 2321.0
 4.0 3.4 0.6 3879.0 2340.0
 1.0 3.5 2.5 1952.0 3896.0
 4.0 3.6 0.4 984.0 3494.0
 5.0 4.1 0.9 4277.0 2987.0
 4.0 2.9 1.1 720.0 3267.0
 4.0 3.8 0.2 5782.0 318.0
 3.0 3.0 0.0 5367.0 3608.0
 5.0 4.5 0.5 1586.0 2648.0
 1.0 3.1 2.1 3836.0 366.0
 5.0 4.6 0.4 161.0 308.0
 5.0 4.0 1.0 475.0 1210.0
 2.0 4.3 2.3 4780.0 593.0
 3.0 3.2 0.2 531.0 1994.0
 4.0 4.3 0.3 5630.0 1060.0
 5.0 4.3 0.7 4858.0 2858.0
 5.0 4.4 0.6 1591.0 3361.0
 4.0 3.2 0.8 1776.0 736.0
 4.0 3.6 0.4 5046.0 1968.0
 3.0 3.8 0.8 5948.0 3.0
 5.0 3.7 1.3 697.0 3683.0
 3.0 3.6 0.6 692.0 3101.0
 3.0 3.8 0.8 5946.0 3418.0
 3.0 3.5 0.5 1685.0 3210.0
 3.0 3.4 0.4 90.0 294.0
 4.0 4.1 0.1 175.0 851.0
 3.0 3.2 0.2 5227.0 1431.0
 4.0 3.7 0.3 1530.0 524.0
 4.0 4.2 0.2 173.0 3872.0
 4.0 3.3 0.7 4253.0 2997.0
 3.0 3.6 0.6 3213.0 2278.0
 5.0 3.5 1.5 4422.0 2085.0
 5.0 4.0 1.0 4768.0 10.0
 4.0 3.7 0.3 4647.0 538.0
 4.0 3.9 0.1 3600.0 3812.0
 5.0 4.4 0.6 5679.0 1356.0
 4.0 3.8 0.2 3158.0 3740.0
 2.0 3.5 1.5 5955.0 377.0
 4.0 3.0 1.0 3824.0 3814.0
 4.0 4.0 0.0 5015.0 3359.0
 4.0 4.1 0.1 4833.0 2571.0
 5.0 3.9 1.1 3746.0 1673.0
 4.0 3.0 1.0 302.0 21.0
 4.0 3.6 0.4 3693.0 926.0
 5.0 4.6 0.4 2942.0 898.0
 3.0 3.4 0.4 1015.0 316.0
 3.0 3.7 0.7 1594.0 3814.0
 1.0 1.9 0.9 1608.0 2707.0
 5.0 4.0 1.0 611.0 296.0
 3.0 3.6 0.6 2323.0 1.0
 2.0 3.0 1.0 2820.0 1991.0
 1.0 2.8 1.8 3475.0 1377.0
 4.0 4.2 0.2 3759.0 1220.0
 3.0 3.6 0.6 1693.0 2759.0
 3.0 3.0 0.0 4725.0 1687.0
 4.0 3.4 0.6 546.0 1441.0
 1.0 2.9 1.9 889.0 606.0
 5.0 4.1 0.9 734.0 1201.0
 4.0 4.3 0.3 1806.0 3753.0
 5.0 4.1 0.9 926.0 2683.0
 5.0 4.0 1.0 1067.0 2692.0
 3.0 3.6 0.6 4291.0 2968.0
 1.0 2.6 1.6 673.0 455.0
 5.0 3.9 1.1 948.0 3196.0
 3.0 2.1 0.9 4349.0 2351.0
 5.0 3.4 1.6 4379.0 1196.0
 3.0 3.7 0.7 5570.0 1356.0
 4.0 4.0 0.0 4891.0 745.0
 4.0 3.7 0.3 1755.0 2355.0
 3.0 3.1 0.1 1447.0 3786.0
 5.0 4.5 0.5 2141.0 2454.0
 5.0 3.8 1.2 4025.0 3897.0
 4.0 3.6 0.4 5333.0 3510.0
 5.0 4.1 0.9 2203.0 592.0
 5.0 3.0 2.0 770.0 1689.0
 4.0 3.9 0.1 1298.0 151.0
 4.0 3.7 0.3 937.0 3624.0
 3.0 3.2 0.2 5636.0 1257.0
 3.0 3.9 0.9 778.0 2542.0
 3.0 3.9 0.9 274.0 2606.0
 4.0 3.4 0.6 181.0 1527.0
 5.0 4.0 1.0 1513.0 3471.0
 3.0 3.8 0.8 2427.0 2683.0
 4.0 3.4 0.6 2230.0 1073.0
 4.0 3.6 0.4 4139.0 1671.0
 3.0 2.6 0.4 1449.0 700.0
 5.0 3.5 1.5 2279.0 2971.0
 3.0 3.6 0.6 2263.0 3608.0
 4.0 3.2 0.8 4022.0 1219.0
 5.0 4.3 0.7 4320.0 480.0
 4.0 3.7 0.3 4680.0 527.0
 4.0 3.3 0.7 4808.0 3740.0
 3.0 2.9 0.1 5555.0 1544.0
 2.0 4.2 2.2 4652.0 3174.0
 3.0 3.6 0.6 5584.0 3604.0
 4.0 4.0 0.0 3314.0 1261.0
 4.0 3.5 0.5 1626.0 2885.0
 5.0 3.7 1.3 2090.0 2301.0
 5.0 4.1 0.9 1475.0 919.0
 5.0 3.6 1.4 319.0 307.0
 4.0 4.0 0.0 343.0 2409.0
 4.0 3.4 0.6 5019.0 265.0
 3.0 3.4 0.4 4917.0 3360.0
 5.0 3.6 1.4 2109.0 1252.0
 4.0 4.3 0.3 346.0 2146.0
 5.0 4.2 0.8 5443.0 2633.0
 5.0 5.0 0.0 2244.0 922.0
 4.0 5.0 1.0 546.0 1188.0
 2.0 2.6 0.6 4640.0 2335.0
 5.0 3.4 1.6 3887.0 595.0
 1.0 3.3 2.3 231.0 1979.0
 3.0 3.1 0.1 3821.0 3317.0
 5.0 4.0 1.0 5805.0 1036.0
 3.0 4.2 1.2 2760.0 1732.0
 4.0 3.2 0.8 4747.0 548.0
 3.0 3.1 0.1 3519.0 2174.0
 2.0 3.0 1.0 4260.0 788.0
 5.0 4.2 0.8 5071.0 2861.0
 4.0 3.7 0.3 3860.0 3406.0
 3.0 3.6 0.6 5491.0 1092.0
 4.0 3.5 0.5 90.0 3745.0
 5.0 3.2 1.8 1937.0 3035.0
 4.0 3.3 0.7 970.0 2424.0
 5.0 3.9 1.1 4489.0 1291.0
 4.0 3.9 0.1 3491.0 3015.0
 1.0 2.5 1.5 4227.0 2040.0
 3.0 3.8 0.8 4732.0 2454.0
 4.0 3.9 0.1 526.0 1200.0
 3.0 3.2 0.2 4140.0 1127.0
 2.0 3.3 1.3 2627.0 2321.0
 2.0 3.6 1.6 948.0 3802.0
 4.0 4.4 0.4 3820.0 2985.0
 4.0 3.6 0.4 4579.0 1291.0
 3.0 3.1 0.1 531.0 1487.0
 3.0 3.2 0.2 4257.0 1680.0
 3.0 3.2 0.2 3320.0 3699.0
 5.0 3.9 1.1 1595.0 2367.0
 4.0 3.1 0.9 136.0 3081.0
 2.0 3.7 1.7 4114.0 595.0
 4.0 3.7 0.3 4070.0 1343.0
 4.0 3.9 0.1 2588.0 348.0
 4.0 4.2 0.2 714.0 464.0
 4.0 4.0 0.0 1575.0 1277.0
 3.0 2.9 0.1 1146.0 2542.0
 4.0 3.8 0.2 107.0 1084.0
 3.0 4.1 1.1 1306.0 2140.0
 4.0 3.7 0.3 6037.0 1269.0
 5.0 3.9 1.1 1484.0 162.0
 3.0 3.9 0.9 5917.0 788.0
 4.0 3.7 0.3 1015.0 3258.0
 4.0 3.5 0.5 4964.0 2109.0
 2.0 2.8 0.8 3884.0 2723.0
 5.0 4.1 0.9 5305.0 2858.0
 4.0 4.5 0.5 4506.0 197.0
 3.0 3.4 0.4 3550.0 2329.0
 3.0 3.3 0.3 1778.0 656.0
 1.0 2.2 1.2 5558.0 421.0
 2.0 3.3 1.3 3285.0 1593.0
 3.0 3.2 0.2 3768.0 454.0
 5.0 3.2 1.8 3021.0 2858.0
 3.0 3.8 0.8 5675.0 2231.0
 4.0 3.9 0.1 4048.0 2468.0
 3.0 3.0 0.0 855.0 168.0
 5.0 3.9 1.1 1843.0 1292.0
 3.0 3.2 0.2 1889.0 3791.0
 1.0 3.0 2.0 5493.0 275.0
 5.0 4.3 0.7 3651.0 541.0
 4.0 3.3 0.7 1860.0 2160.0
 5.0 4.3 0.7 4457.0 1964.0
 4.0 3.6 0.4 5922.0 1267.0
 3.0 3.8 0.8 5387.0 1188.0
 3.0 3.5 0.5 1950.0 198.0
 4.0 3.9 0.1 1058.0 3000.0
 3.0 3.3 0.3 3513.0 2294.0
 5.0 3.7 1.3 3726.0 551.0
 5.0 4.2 0.8 5305.0 1921.0
 3.0 3.8 0.8 2913.0 3506.0
 5.0 4.3 0.7 3539.0 608.0
 4.0 3.9 0.1 195.0 3916.0
 5.0 3.4 1.6 3672.0 364.0
 4.0 3.6 0.4 4345.0 1032.0
 2.0 3.5 1.5 5302.0 1460.0
 3.0 3.2 0.2 3328.0 2042.0
 5.0 4.3 0.7 4968.0 2288.0
 2.0 2.6 0.6 1912.0 1224.0
 4.0 4.0 0.0 5407.0 3578.0
 5.0 3.8 1.2 115.0 1407.0
 5.0 3.6 1.4 1504.0 1200.0
 4.0 3.7 0.3 2116.0 2926.0
 4.0 3.6 0.4 3067.0 3173.0
 5.0 3.4 1.6 2541.0 691.0
 5.0 4.0 1.0 3482.0 1197.0
 1.0 3.6 2.6 4318.0 1707.0
 4.0 3.6 0.4 104.0 2997.0
 5.0 3.9 1.1 744.0 2712.0
 3.0 3.3 0.3 5185.0 2012.0
 4.0 3.8 0.2 3585.0 195.0
 1.0 2.7 1.7 2682.0 2572.0
 2.0 3.1 1.1 5530.0 3461.0
 4.0 3.4 0.6 1922.0 708.0
 3.0 3.6 0.6 1265.0 205.0
 5.0 3.7 1.3 1757.0 3702.0
 4.0 3.8 0.2 2623.0 2581.0
 5.0 3.3 1.7 454.0 2788.0
 5.0 4.1 0.9 1698.0 945.0
 3.0 3.4 0.4 5005.0 534.0
 3.0 3.0 0.0 3618.0 2409.0
 4.0 2.9 1.1 3389.0 110.0
 4.0 3.0 1.0 369.0 1713.0
 4.0 3.7 0.3 4471.0 1394.0
 3.0 3.0 0.0 877.0 1382.0
 3.0 3.9 0.9 2203.0 2735.0
 3.0 2.6 0.4 2043.0 3513.0
 4.0 3.7 0.3 6001.0 3733.0
 3.0 3.5 0.5 5111.0 3219.0
 1.0 3.2 2.2 660.0 1399.0
 3.0 3.1 0.1 260.0 849.0
 5.0 4.1 0.9 3834.0 1380.0
 4.0 3.7 0.3 4980.0 1732.0
 3.0 4.1 1.1 5337.0 674.0
 3.0 3.6 0.6 1203.0 4.0
 3.0 2.2 0.8 1747.0 674.0
 4.0 3.4 0.6 5501.0 52.0
 2.0 3.4 1.4 5223.0 671.0
 4.0 3.7 0.3 678.0 2135.0
 4.0 2.4 1.6 1010.0 1693.0
 5.0 4.1 0.9 3823.0 1918.0
 4.0 3.9 0.1 5246.0 508.0
 3.0 3.8 0.8 4585.0 3438.0
 5.0 4.0 1.0 1285.0 3681.0
 4.0 3.5 0.5 528.0 266.0
 3.0 3.0 0.0 1279.0 590.0
 5.0 4.1 0.9 4772.0 1242.0
 4.0 4.0 0.0 736.0 6.0
 4.0 3.3 0.7 4343.0 1093.0
 2.0 2.3 0.3 4360.0 104.0
 4.0 4.4 0.4 3572.0 1256.0
 3.0 2.7 0.3 4024.0 19.0
 4.0 3.9 0.1 3490.0 527.0
 3.0 3.3 0.3 2095.0 3827.0
 3.0 3.4 0.4 4524.0 1881.0
 4.0 3.2 0.8 4144.0 2476.0
 5.0 4.0 1.0 2909.0 3435.0
 1.0 2.8 1.8 5643.0 2701.0
 4.0 4.1 0.1 4315.0 1259.0
 4.0 3.7 0.3 4148.0 380.0
 5.0 3.7 1.3 5780.0 1621.0
 5.0 2.6 2.4 5367.0 2490.0
 4.0 3.5 0.5 580.0 2476.0
 1.0 2.3 1.3 4658.0 3633.0
 3.0 3.1 0.1 1101.0 2672.0
 2.0 2.9 0.9 1181.0 1301.0
 4.0 3.6 0.4 3267.0 2406.0
 4.0 3.8 0.2 5265.0 2797.0
 3.0 3.6 0.6 5649.0 2470.0
 4.0 3.1 0.9 5605.0 1391.0
 3.0 3.9 0.9 555.0 783.0
 5.0 3.4 1.6 2882.0 300.0
 5.0 3.7 1.3 1878.0 780.0
 1.0 2.8 1.8 2999.0 239.0
 3.0 3.3 0.3 166.0 370.0
 3.0 3.5 0.5 4266.0 3479.0
 4.0 3.6 0.4 3018.0 380.0
 3.0 3.2 0.2 5205.0 188.0
 3.0 3.0 0.0 5888.0 2108.0
 4.0 4.0 0.0 1140.0 3532.0
 5.0 4.2 0.8 1681.0 1275.0
 4.0 3.9 0.1 4844.0 3615.0
 5.0 3.3 1.7 302.0 1148.0
 2.0 3.5 1.5 5468.0 299.0
 4.0 3.8 0.2 5831.0 1103.0
 2.0 3.1 1.1 3652.0 173.0
 3.0 2.7 0.3 2180.0 519.0
 4.0 3.7 0.3 1812.0 1220.0
 4.0 3.7 0.3 5319.0 60.0
 4.0 3.5 0.5 151.0 2986.0
 4.0 3.0 1.0 4016.0 1682.0
 1.0 3.0 2.0 3182.0 144.0
 4.0 2.8 1.2 2742.0 553.0
 4.0 3.8 0.2 4222.0 3479.0
 4.0 4.3 0.3 188.0 2395.0
 4.0 2.7 1.3 1096.0 3148.0
 5.0 4.1 0.9 1551.0 3424.0
 4.0 4.3 0.3 2583.0 253.0
 5.0 3.6 1.4 2976.0 1753.0
 4.0 4.2 0.2 690.0 2137.0
 3.0 3.4 0.4 859.0 799.0
 3.0 2.8 0.2 245.0 300.0
 5.0 3.5 1.5 3724.0 1372.0
 5.0 3.8 1.2 3878.0 3527.0
 5.0 3.8 1.2 5927.0 36.0
 3.0 3.3 0.3 4124.0 135.0
 5.0 3.7 1.3 3910.0 1387.0
 5.0 4.2 0.8 477.0 2019.0
 2.0 3.2 1.2 4261.0 1222.0
 3.0 3.1 0.1 4379.0 2174.0
 4.0 4.2 0.2 3501.0 2391.0
 3.0 3.5 0.5 3741.0 3623.0
 4.0 3.1 0.9 2792.0 3578.0
 3.0 3.4 0.4 859.0 1331.0
 3.0 3.2 0.2 4808.0 2884.0
 3.0 3.5 0.5 4628.0 1911.0
 4.0 3.2 0.8 4837.0 597.0
 1.0 3.3 2.3 3650.0 2771.0
 4.0 4.0 0.0 1235.0 215.0
 2.0 3.2 1.2 1142.0 1805.0
 3.0 2.7 0.3 4979.0 2088.0
 1.0 3.4 2.4 3621.0 451.0
 3.0 3.7 0.7 1585.0 1393.0
 1.0 2.3 1.3 1169.0 587.0
 3.0 3.0 0.0 533.0 1091.0
 5.0 4.2 0.8 1896.0 916.0
 3.0 3.4 0.4 3650.0 45.0
 4.0 3.7 0.3 1775.0 480.0
 3.0 4.0 1.0 911.0 2764.0
 2.0 3.5 1.5 2025.0 1732.0
 4.0 3.8 0.2 580.0 2972.0
 5.0 2.9 2.1 881.0 407.0
 1.0 2.8 1.8 3401.0 2367.0
 5.0 4.3 0.7 10.0 1271.0
 4.0 3.6 0.4 765.0 339.0
 4.0 3.6 0.4 1034.0 2059.0
 5.0 4.4 0.6 2176.0 2019.0
 3.0 3.1 0.1 4604.0 1097.0
 4.0 4.4 0.4 5835.0 1185.0
 5.0 2.7 2.3 2455.0 3476.0
 4.0 3.9 0.1 1124.0 3682.0
 5.0 4.4 0.6 5997.0 1097.0
 3.0 3.4 0.4 2222.0 296.0
 4.0 3.6 0.4 4130.0 165.0
 4.0 3.8 0.2 3386.0 16.0
 3.0 4.5 1.5 4888.0 41.0
 4.0 3.5 0.5 5636.0 1225.0
 4.0 3.2 0.8 1626.0 3147.0
 4.0 4.0 0.0 4927.0 2302.0
 5.0 3.2 1.8 6016.0 919.0
 3.0 3.6 0.6 724.0 543.0
 5.0 3.0 2.0 4510.0 2059.0
 5.0 3.5 1.5 1202.0 2571.0
 2.0 3.0 1.0 2105.0 3525.0
 4.0 3.2 0.8 2470.0 1552.0
 5.0 3.5 1.5 935.0 165.0
 5.0 3.7 1.3 386.0 2858.0
 4.0 3.5 0.5 5189.0 3471.0
 5.0 4.2 0.8 1697.0 596.0
 5.0 4.0 1.0 735.0 899.0
 3.0 4.1 1.1 4207.0 2520.0
 4.0 4.4 0.4 582.0 2706.0
 1.0 3.1 2.1 999.0 1562.0
 3.0 3.4 0.4 3478.0 906.0
 3.0 3.2 0.2 3471.0 1120.0
 3.0 3.6 0.6 3985.0 149.0
 2.0 3.5 1.5 1880.0 3535.0
 4.0 3.4 0.6 800.0 1702.0
 5.0 3.8 1.2 2529.0 1376.0
 2.0 3.4 1.4 2895.0 3754.0
 3.0 3.4 0.4 5853.0 2287.0
 2.0 2.8 0.8 3519.0 485.0
 3.0 4.1 1.1 5718.0 662.0
 4.0 3.7 0.3 5172.0 1537.0
 2.0 3.6 1.6 2067.0 1967.0
 3.0 3.5 0.5 4606.0 1639.0
 2.0 3.3 1.3 3391.0 328.0
 4.0 4.3 0.3 5504.0 3543.0
 3.0 2.3 0.7 2106.0 1029.0
 3.0 2.9 0.1 1265.0 3536.0
 4.0 3.8 0.2 1613.0 800.0
 2.0 3.9 1.9 4354.0 3361.0
 4.0 3.7 0.3 5230.0 2985.0
 4.0 4.3 0.3 3390.0 2238.0
 4.0 4.3 0.3 1040.0 1079.0
 4.0 4.0 0.0 1451.0 3496.0
 5.0 3.7 1.3 2795.0 1283.0
 5.0 4.0 1.0 4705.0 3105.0
 5.0 3.8 1.2 4048.0 2430.0
 4.0 3.6 0.4 1768.0 3707.0
 3.0 3.4 0.4 540.0 3751.0
 3.0 3.6 0.6 1068.0 2724.0
 3.0 3.8 0.8 5271.0 1836.0
 5.0 4.2 0.8 375.0 593.0
 4.0 3.8 0.2 5246.0 2766.0
 2.0 3.8 1.8 646.0 296.0
 3.0 2.8 0.2 5161.0 1291.0
 2.0 3.1 1.1 3017.0 3441.0
 3.0 3.0 0.0 5932.0 122.0
 4.0 3.7 0.3 1501.0 2102.0
 3.0 3.4 0.4 202.0 1090.0
 4.0 4.2 0.2 3590.0 180.0
 3.0 3.9 0.9 2162.0 804.0
 3.0 4.2 1.2 4080.0 3744.0
 3.0 3.0 0.0 1422.0 647.0
 4.0 2.9 1.1 1483.0 107.0
 2.0 3.0 1.0 5530.0 2018.0
 1.0 2.3 1.3 2288.0 1088.0
 3.0 4.0 1.0 2885.0 3512.0
 4.0 4.0 0.0 778.0 1214.0
 4.0 3.8 0.2 2860.0 2009.0
 2.0 3.5 1.5 5091.0 2817.0
 4.0 3.3 0.7 508.0 2457.0
 4.0 3.3 0.7 4577.0 1193.0
 4.0 4.0 0.0 109.0 1702.0
 4.0 4.3 0.3 1699.0 492.0
 3.0 3.4 0.4 824.0 356.0
 5.0 4.4 0.6 928.0 3911.0
 4.0 4.2 0.2 1797.0 2186.0
 5.0 4.1 0.9 817.0 1376.0
 5.0 4.2 0.8 184.0 1907.0
 5.0 4.4 0.6 1306.0 924.0
 5.0 3.6 1.4 5941.0 2208.0
 3.0 3.8 0.8 4727.0 2882.0
 1.0 3.2 2.2 866.0 1474.0
 5.0 4.0 1.0 4401.0 1212.0
 3.0 3.5 0.5 3199.0 1917.0
 4.0 3.8 0.2 1465.0 3158.0
 4.0 4.2 0.2 4162.0 144.0
 2.0 3.6 1.6 2765.0 3535.0
 4.0 3.4 0.6 5854.0 1544.0
 3.0 4.7 1.7 745.0 788.0
 3.0 3.4 0.4 818.0 1356.0
 4.0 3.6 0.4 5355.0 110.0
 4.0 2.8 1.2 5367.0 1883.0
 4.0 3.8 0.2 5253.0 2797.0
 2.0 2.6 0.6 1489.0 3176.0
 1.0 2.8 1.8 4049.0 2748.0
 4.0 4.3 0.3 3367.0 3168.0
 4.0 4.1 0.1 3273.0 3751.0
 5.0 3.7 1.3 5616.0 3198.0
 4.0 3.9 0.1 4408.0 1233.0
 5.0 3.8 1.2 5675.0 1610.0
 5.0 3.3 1.7 4268.0 2369.0
 3.0 3.9 0.9 1294.0 2390.0
 5.0 3.5 1.5 591.0 1834.0
 5.0 3.9 1.1 178.0 260.0
 4.0 4.0 0.0 1628.0 1084.0
 3.0 3.0 0.0 5127.0 1127.0
 5.0 4.5 0.5 5815.0 2019.0
 4.0 3.8 0.2 5319.0 1704.0
 2.0 3.5 1.5 4161.0 3116.0
 4.0 3.0 1.0 5699.0 2530.0
 3.0 3.6 0.6 5230.0 1009.0
